Blackbox_Sentinel/ml/traffic.csvtimestamp,packets_per_sec,avg_packet_size,max_packet_size,min_packet_size,tcp_count,udp_count,icmp_count,unique_src_ips,unique_dst_ips,syn_count,ack_count,fin_count,rst_count,psh_count,urg_count,syn_ratio,ack_ratio,fin_ratio,rst_ratio,psh_ratio,urg_ratio
2026-08-04T00:22:02.479140,165,1848.92,38934,54,138,19,0,15,15,4,134,7,2,47,0,0.029,0.971,0.0507,0.0145,0.3406,0.0
2026-08-04T00:22:04.574845,158,713.35,17578,42,88,53,0,13,13,8,84,2,1,44,0,0.0909,0.9545,0.0227,0.0114,0.5,0.0
2026-08-04T00:22:06.583189,12,73.08,212,42,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-04T00:22:08.737875,1697,893.84,5898,54,1679,6,0,8,10,3,1677,0,0,274,0,0.0018,0.9988,0.0,0.0,0.1632,0.0
2026-08-04T00:22:10.784296,501,527.11,8794,54,194,298,0,37,35,15,186,6,1,56,0,0.0773,0.9588,0.0309,0.0052,0.2887,0.0
2026-08-04T00:22:12.834070,111,280.88,4294,54,48,55,0,14,13,2,47,0,0,17,0,0.0417,0.9792,0.0,0.0,0.3542,0.0
2026-08-04T00:22:14.902910,204,403.02,12766,54,108,89,0,23,23,9,103,5,0,34,0,0.0833,0.9537,0.0463,0.0,0.3148,0.0
2026-08-04T00:22:16.966994,750,1063.52,11738,54,511,232,0,21,21,0,511,2,0,138,0,0.0,1.0,0.0039,0.0,0.2701,0.0
2026-08-04T00:22:19.197684,888,1022.29,5898,54,818,65,0,15,18,8,814,0,0,272,0,0.0098,0.9951,0.0,0.0,0.3325,0.0
2026-08-04T00:22:21.226001,164,1170.87,26334,54,150,5,0,12,12,2,150,0,0,24,0,0.0133,1.0,0.0,0.0,0.16,0.0
2026-08-04T00:22:23.313934,146,369.14,2978,54,85,57,0,15,16,3,83,6,0,42,0,0.0353,0.9765,0.0706,0.0,0.4941,0.0
2026-08-04T00:22:25.414267,689,1219.67,11738,54,655,27,0,7,8,0,655,0,0,220,0,0.0,1.0,0.0,0.0,0.3359,0.0
2026-08-04T00:22:27.479494,686,870.21,17338,54,162,519,0,16,15,10,157,4,1,67,0,0.0617,0.9691,0.0247,0.0062,0.4136,0.0
2026-08-04T00:22:29.562321,679,642.59,11578,54,345,328,0,30,28,18,336,6,2,180,0,0.0522,0.9739,0.0174,0.0058,0.5217,0.0
2026-08-04T00:22:31.621879,428,1238.81,24538,54,286,138,0,18,20,0,286,5,0,76,0,0.0,1.0,0.0175,0.0,0.2657,0.0
2026-08-04T00:22:33.733790,526,515.77,13018,42,257,264,0,32,32,16,249,18,1,105,0,0.0623,0.9689,0.07,0.0039,0.4086,0.0
2026-08-04T00:22:35.850904,539,670.35,20494,42,257,276,0,32,33,6,254,16,6,132,0,0.0233,0.9883,0.0623,0.0233,0.5136,0.0
2026-08-04T00:22:38.016391,128,637.45,16460,54,88,36,0,32,31,0,88,2,0,24,0,0.0,1.0,0.0227,0.0,0.2727,0.0
2026-08-04T00:22:40.101337,45,120.71,910,54,23,17,0,11,10,0,23,3,1,3,0,0.0,1.0,0.1304,0.0435,0.1304,0.0
2026-08-04T00:22:42.149955,40,206.05,1406,42,22,13,0,11,7,0,22,2,1,10,0,0.0,1.0,0.0909,0.0455,0.4545,0.0
2026-08-04T00:22:44.214777,26,131.77,824,54,17,5,0,8,11,0,17,3,2,2,0,0.0,1.0,0.1765,0.1176,0.1176,0.0
2026-08-04T00:22:46.245393,32,406.31,4612,54,25,6,0,8,9,0,25,6,3,7,0,0.0,1.0,0.24,0.12,0.28,0.0
2026-08-04T00:22:48.259597,21,67.14,123,54,16,2,0,5,5,0,16,6,0,4,0,0.0,1.0,0.375,0.0,0.25,0.0
2026-08-04T00:22:50.269656,14,283.64,1292,56,0,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-04T00:22:52.284484,45,71.8,178,54,40,2,0,10,10,0,40,13,2,12,0,0.0,1.0,0.325,0.05,0.3,0.0
2026-08-04T00:22:54.335310,151,1553.24,37498,54,119,22,0,16,16,0,119,6,0,42,0,0.0,1.0,0.0504,0.0,0.3529,0.0
2026-08-04T00:22:56.355069,128,282.62,1292,54,73,46,0,31,33,1,72,11,6,3,0,0.0137,0.9863,0.1507,0.0822,0.0411,0.0
2026-08-04T00:22:58.417367,657,769.75,1296,54,15,640,0,15,15,0,15,1,0,5,0,0.0,1.0,0.0667,0.0,0.3333,0.0
2026-08-04T00:23:00.447320,107,337.77,4939,54,39,62,0,19,19,0,39,4,3,5,0,0.0,1.0,0.1026,0.0769,0.1282,0.0
2026-08-04T00:23:02.471183,113,503.12,1292,54,44,61,0,20,20,0,44,3,1,5,0,0.0,1.0,0.0682,0.0227,0.1136,0.0
2026-08-04T00:23:04.581521,139,341.1,1292,42,26,93,0,18,17,0,26,0,0,3,0,0.0,1.0,0.0,0.0,0.1154,0.0
2026-08-04T00:23:06.618363,605,733.34,24538,42,316,278,0,27,26,11,311,6,0,148,0,0.0348,0.9842,0.019,0.0,0.4684,0.0
2026-08-04T00:23:08.671056,40,728.33,2938,54,26,2,0,5,4,1,26,0,0,11,0,0.0385,1.0,0.0,0.0,0.4231,0.0
2026-08-04T00:23:10.796674,541,758.48,14458,54,395,141,0,15,16,11,390,0,0,225,0,0.0278,0.9873,0.0,0.0,0.5696,0.0
2026-08-04T00:23:12.977828,552,686.36,7358,54,353,195,0,24,24,6,350,0,0,129,0,0.017,0.9915,0.0,0.0,0.3654,0.0
2026-08-04T00:23:15.017809,40,284.68,4435,54,37,0,0,11,11,0,37,0,0,13,0,0.0,1.0,0.0,0.0,0.3514,0.0
2026-08-04T00:23:17.068906,74,302.35,4294,54,43,24,0,11,11,0,43,0,0,16,0,0.0,1.0,0.0,0.0,0.3721,0.0
2026-08-04T00:23:19.175460,92,303.73,1820,54,51,35,0,10,9,2,50,0,0,19,0,0.0392,0.9804,0.0,0.0,0.3725,0.0
2026-08-04T00:23:21.272803,82,326.12,4294,54,30,48,0,13,13,2,29,2,0,6,0,0.0667,0.9667,0.0667,0.0,0.2,0.0
2026-08-04T00:23:23.295630,34,174.56,1292,54,17,14,0,10,10,0,17,1,0,1,0,0.0,1.0,0.0588,0.0,0.0588,0.0
2026-08-04T00:23:25.359534,830,1539.56,17574,54,674,153,0,15,16,2,673,8,2,121,0,0.003,0.9985,0.0119,0.003,0.1795,0.0
2026-08-04T00:23:27.393623,301,3725.99,23414,54,283,15,0,6,6,0,283,0,0,7,0,0.0,1.0,0.0,0.0,0.0247,0.0
2026-08-04T00:23:29.445646,494,3127.53,42394,54,377,115,0,15,15,2,376,4,0,48,0,0.0053,0.9973,0.0106,0.0,0.1273,0.0
2026-08-04T00:23:31.485709,303,4190.91,26334,54,299,1,0,8,8,0,299,3,0,6,0,0.0,1.0,0.01,0.0,0.0201,0.0
2026-08-04T00:23:33.534991,389,3172.94,23414,54,386,0,0,2,2,0,386,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:23:35.602446,310,3569.88,46774,54,258,49,0,4,5,0,258,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:23:37.691893,632,2027.05,21954,54,584,45,0,8,8,0,584,2,0,8,0,0.0,1.0,0.0034,0.0,0.0137,0.0
2026-08-04T00:23:39.774398,681,2030.56,19034,54,674,3,0,12,12,0,674,0,0,2,0,0.0,1.0,0.0,0.0,0.003,0.0
2026-08-04T00:23:41.816911,346,2804.18,36554,54,323,20,0,20,20,0,323,1,1,30,0,0.0,1.0,0.0031,0.0031,0.0929,0.0
2026-08-04T00:23:43.897296,41,115.88,1252,54,32,4,0,17,17,0,32,2,1,5,0,0.0,1.0,0.0625,0.0312,0.1562,0.0
2026-08-04T00:23:45.911332,30,163.13,1289,54,7,18,0,6,6,0,7,1,0,1,0,0.0,1.0,0.1429,0.0,0.1429,0.0
2026-08-04T00:23:47.990741,650,1413.86,52618,54,523,125,0,22,22,4,521,2,0,291,0,0.0076,0.9962,0.0038,0.0,0.5564,0.0
2026-08-04T00:23:50.037658,16,65.06,178,55,9,1,0,6,7,0,9,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:23:52.054076,66,397.0,1292,54,20,43,0,10,10,0,20,6,0,2,0,0.0,1.0,0.3,0.0,0.1,0.0
2026-08-04T00:23:54.102509,293,721.61,14658,42,155,133,0,13,13,4,153,1,0,94,0,0.0258,0.9871,0.0065,0.0,0.6065,0.0
2026-08-04T00:23:56.183736,47,75.87,538,42,38,0,0,16,16,0,38,1,0,6,0,0.0,1.0,0.0263,0.0,0.1579,0.0
2026-08-04T00:23:58.217737,41,129.98,1292,54,26,11,0,10,11,0,26,4,3,1,0,0.0,1.0,0.1538,0.1154,0.0385,0.0
2026-08-04T00:24:00.232623,52,282.98,5013,54,36,11,0,13,13,0,36,0,0,8,0,0.0,1.0,0.0,0.0,0.2222,0.0
2026-08-04T00:24:02.257674,74,312.5,5393,54,31,35,0,16,16,0,31,0,0,4,0,0.0,1.0,0.0,0.0,0.129,0.0
2026-08-04T00:24:04.296006,203,845.27,18981,42,92,98,0,16,16,2,91,2,1,33,0,0.0217,0.9891,0.0217,0.0109,0.3587,0.0
2026-08-04T00:24:06.324810,152,2329.84,30298,54,116,25,0,15,17,0,116,0,0,41,0,0.0,1.0,0.0,0.0,0.3534,0.0
2026-08-04T00:24:08.460576,1068,971.57,1326,54,14,1047,0,8,9,0,14,0,0,2,0,0.0,1.0,0.0,0.0,0.1429,0.0
2026-08-04T00:24:10.585830,986,1002.81,1326,55,5,973,0,8,6,0,5,0,0,3,0,0.0,1.0,0.0,0.0,0.6,0.0
2026-08-04T00:24:12.660702,918,954.37,2882,54,27,886,0,10,10,6,23,0,0,7,0,0.2222,0.8519,0.0,0.0,0.2593,0.0
2026-08-04T00:24:14.749598,581,947.29,2926,54,34,542,0,9,9,2,33,0,0,17,0,0.0588,0.9706,0.0,0.0,0.5,0.0
2026-08-04T00:24:16.794488,98,1117.26,16460,54,80,11,0,7,9,0,80,0,0,37,0,0.0,1.0,0.0,0.0,0.4625,0.0
2026-08-04T00:24:18.819151,33,396.42,1296,54,4,23,0,5,6,0,4,2,1,1,0,0.0,1.0,0.5,0.25,0.25,0.0
2026-08-04T00:24:20.840568,98,1659.51,15898,54,90,5,0,7,6,0,90,0,0,24,0,0.0,1.0,0.0,0.0,0.2667,0.0
2026-08-04T00:24:22.860118,13,60.0,70,55,8,0,0,4,4,0,8,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:24:24.898075,29,85.72,343,55,13,9,0,9,11,0,13,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:24:26.930996,156,383.48,1854,54,69,84,0,21,21,2,68,6,0,14,0,0.029,0.9855,0.087,0.0,0.2029,0.0
2026-08-04T00:24:29.044215,70,260.74,1296,54,31,35,0,20,18,0,31,2,0,3,0,0.0,1.0,0.0645,0.0,0.0968,0.0
2026-08-04T00:24:31.064981,13,89.69,212,55,4,5,0,6,5,0,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:24:33.152722,73,307.49,5898,54,60,9,0,14,14,2,59,2,0,17,0,0.0333,0.9833,0.0333,0.0,0.2833,0.0
2026-08-04T00:24:35.171043,63,379.44,2978,42,55,4,0,10,11,2,54,5,3,20,0,0.0364,0.9818,0.0909,0.0545,0.3636,0.0
2026-08-04T00:24:37.246520,14,79.79,167,55,4,5,0,5,5,0,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:24:39.296900,153,265.3,2974,54,92,58,0,16,16,6,89,8,0,39,0,0.0652,0.9674,0.087,0.0,0.4239,0.0
2026-08-04T00:24:41.325092,57,116.02,1286,54,34,17,0,14,12,0,34,2,0,10,0,0.0,1.0,0.0588,0.0,0.2941,0.0
2026-08-04T00:24:43.390447,27,92.33,432,55,18,3,0,10,10,0,18,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:24:45.474720,21,117.57,1254,55,16,0,0,8,8,0,16,0,0,1,0,0.0,1.0,0.0,0.0,0.0625,0.0
2026-08-04T00:24:47.506340,184,360.11,1296,54,33,147,0,19,20,0,33,2,1,2,0,0.0,1.0,0.0606,0.0303,0.0606,0.0
2026-08-04T00:24:49.530131,27,63.07,82,55,21,1,0,11,11,0,21,0,0,2,0,0.0,1.0,0.0,0.0,0.0952,0.0
2026-08-04T00:24:51.624102,29,60.34,70,54,22,0,0,10,12,0,22,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:24:53.637670,38,153.66,1223,54,20,14,0,8,8,0,20,0,0,7,0,0.0,1.0,0.0,0.0,0.35,0.0
2026-08-04T00:24:55.663210,32,163.44,1292,54,16,9,0,7,7,0,16,0,0,10,0,0.0,1.0,0.0,0.0,0.625,0.0
2026-08-04T00:24:57.682948,66,362.09,1296,54,7,54,0,9,8,0,7,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:24:59.729545,20,619.2,7495,54,11,4,0,5,5,0,11,0,0,5,0,0.0,1.0,0.0,0.0,0.4545,0.0
2026-08-04T00:25:01.804199,29,75.69,178,54,16,6,0,8,7,0,16,2,0,4,0,0.0,1.0,0.125,0.0,0.25,0.0
2026-08-04T00:25:03.875949,101,76.48,818,42,13,1,0,4,4,0,13,0,0,8,0,0.0,1.0,0.0,0.0,0.6154,0.0
2026-08-04T00:25:05.913910,19,58.32,72,55,2,2,0,3,3,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:25:07.963650,31,64.13,123,42,14,4,0,7,7,0,14,2,0,2,0,0.0,1.0,0.1429,0.0,0.1429,0.0
2026-08-04T00:25:10.015021,25,63.84,178,55,12,1,0,8,8,0,12,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:25:12.058028,77,174.05,1963,54,55,13,0,19,20,2,54,5,4,6,0,0.0364,0.9818,0.0909,0.0727,0.1091,0.0
2026-08-04T00:25:14.080286,70,327.3,2938,54,30,34,0,18,18,3,28,0,0,4,0,0.1,0.9333,0.0,0.0,0.1333,0.0
2026-08-04T00:25:16.155960,20,58.6,78,54,10,0,0,5,6,3,8,1,0,1,0,0.3,0.8,0.1,0.0,0.1,0.0
2026-08-04T00:25:18.204191,35,100.6,1494,54,25,2,0,9,9,1,25,0,0,0,0,0.04,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:25:20.227319,23,85.83,178,55,9,10,0,8,8,0,9,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:25:22.253926,21,89.86,178,54,9,8,0,7,6,0,9,3,0,1,0,0.0,1.0,0.3333,0.0,0.1111,0.0
2026-08-04T00:25:24.303684,52,112.29,568,54,26,20,0,16,17,0,26,4,0,4,0,0.0,1.0,0.1538,0.0,0.1538,0.0
2026-08-04T00:25:26.407390,142,374.98,1296,54,61,75,0,20,19,0,61,22,0,11,0,0.0,1.0,0.3607,0.0,0.1803,0.0
2026-08-04T00:25:28.448224,37,150.24,1218,54,24,8,0,13,12,0,24,4,0,2,0,0.0,1.0,0.1667,0.0,0.0833,0.0
2026-08-04T00:25:30.491907,40,131.68,508,54,33,4,0,11,12,0,33,2,0,4,0,0.0,1.0,0.0606,0.0,0.1212,0.0
2026-08-04T00:25:32.544562,53,68.57,178,54,46,2,0,18,18,0,46,8,0,4,0,0.0,1.0,0.1739,0.0,0.087,0.0
2026-08-04T00:25:34.564477,95,305.39,4294,54,55,35,0,17,17,2,54,2,0,18,0,0.0364,0.9818,0.0364,0.0,0.3273,0.0
2026-08-04T00:25:36.651858,37,99.84,1123,55,21,10,0,14,13,0,21,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:25:38.761953,14,75.57,212,55,8,3,0,6,6,0,8,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:25:40.861824,346,621.48,18726,54,150,191,0,16,15,13,143,0,0,74,0,0.0867,0.9533,0.0,0.0,0.4933,0.0
2026-08-04T00:25:42.971022,546,628.64,14658,54,330,211,0,22,22,14,323,9,3,161,0,0.0424,0.9788,0.0273,0.0091,0.4879,0.0
2026-08-04T00:25:45.031450,237,959.91,14658,54,188,45,0,8,8,14,181,10,5,77,0,0.0745,0.9628,0.0532,0.0266,0.4096,0.0
2026-08-04T00:25:47.168242,776,1010.07,7358,54,200,573,0,7,8,0,200,0,0,77,0,0.0,1.0,0.0,0.0,0.385,0.0
2026-08-04T00:25:49.357602,851,815.27,5898,54,319,527,0,15,17,4,315,3,0,84,0,0.0125,0.9875,0.0094,0.0,0.2633,0.0
2026-08-04T00:25:51.475753,647,896.82,5706,54,259,381,0,17,17,0,259,0,0,103,0,0.0,1.0,0.0,0.0,0.3977,0.0
2026-08-04T00:25:53.565852,947,790.36,5898,54,296,647,0,15,17,5,292,0,0,110,0,0.0169,0.9865,0.0,0.0,0.3716,0.0
2026-08-04T00:25:55.680880,87,292.54,1801,42,44,35,0,14,14,2,43,0,0,23,0,0.0455,0.9773,0.0,0.0,0.5227,0.0
2026-08-04T00:25:57.882391,871,1180.85,11578,42,852,13,0,7,9,0,852,0,0,267,0,0.0,1.0,0.0,0.0,0.3134,0.0
2026-08-04T00:26:00.081493,875,816.91,5818,54,97,777,0,10,11,0,97,0,0,16,0,0.0,1.0,0.0,0.0,0.1649,0.0
2026-08-04T00:26:02.306188,596,793.56,5802,54,97,493,0,16,17,8,93,3,0,43,0,0.0825,0.9588,0.0309,0.0,0.4433,0.0
2026-08-04T00:26:04.401115,303,995.04,1498,42,11,291,0,6,6,0,11,1,0,2,0,0.0,1.0,0.0909,0.0,0.1818,0.0
2026-08-04T00:26:06.512602,409,1231.04,14658,42,388,7,0,13,13,0,388,0,0,203,0,0.0,1.0,0.0,0.0,0.5232,0.0
2026-08-04T00:26:08.625210,562,932.09,8794,54,234,320,0,19,17,4,232,0,2,110,0,0.0171,0.9915,0.0,0.0085,0.4701,0.0
2026-08-04T00:26:10.768305,666,1015.93,8698,54,269,392,0,15,15,4,267,3,0,111,0,0.0149,0.9926,0.0112,0.0,0.4126,0.0
2026-08-04T00:26:12.866189,386,1042.94,20031,54,211,170,0,19,17,2,210,6,0,73,0,0.0095,0.9953,0.0284,0.0,0.346,0.0
2026-08-04T00:26:14.928900,740,735.89,13538,54,190,546,0,13,13,2,189,2,0,103,0,0.0105,0.9947,0.0105,0.0,0.5421,0.0
2026-08-04T00:26:17.006906,263,700.67,11458,54,163,96,0,18,17,2,162,0,0,87,0,0.0123,0.9939,0.0,0.0,0.5337,0.0
2026-08-04T00:26:19.058966,122,756.89,1772,54,27,89,0,14,12,0,27,4,0,7,0,0.0,1.0,0.1481,0.0,0.2593,0.0
2026-08-04T00:26:21.098084,38,217.53,1292,54,17,16,0,10,9,0,17,2,0,3,0,0.0,1.0,0.1176,0.0,0.1765,0.0
2026-08-04T00:26:23.159536,108,748.01,5802,54,88,16,0,11,11,0,88,2,0,33,0,0.0,1.0,0.0227,0.0,0.375,0.0
2026-08-04T00:26:25.206293,145,611.03,1506,54,35,107,0,13,13,0,35,0,0,10,0,0.0,1.0,0.0,0.0,0.2857,0.0
2026-08-04T00:26:27.241870,25,68.72,131,54,22,0,0,8,8,0,22,5,0,4,0,0.0,1.0,0.2273,0.0,0.1818,0.0
2026-08-04T00:26:29.301252,84,385.68,11091,54,47,34,0,16,16,0,47,10,0,13,0,0.0,1.0,0.2128,0.0,0.2766,0.0
2026-08-04T00:26:31.340581,13,71.69,212,55,8,1,0,5,5,0,8,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:26:33.387836,96,274.48,1498,42,13,74,0,15,12,0,13,2,0,3,0,0.0,1.0,0.1538,0.0,0.2308,0.0
2026-08-04T00:26:35.476504,286,657.76,18726,54,233,49,0,26,26,6,230,31,2,79,0,0.0258,0.9871,0.133,0.0086,0.3391,0.0
2026-08-04T00:26:37.727583,141,885.99,11553,54,125,12,0,7,9,0,125,2,0,60,0,0.0,1.0,0.016,0.0,0.48,0.0
2026-08-04T00:26:39.747008,85,596.31,4366,54,22,59,0,12,11,0,22,0,0,8,0,0.0,1.0,0.0,0.0,0.3636,0.0
2026-08-04T00:26:41.763861,42,108.12,939,54,34,6,0,11,11,0,34,0,0,8,0,0.0,1.0,0.0,0.0,0.2353,0.0
2026-08-04T00:26:43.850636,517,908.74,7358,54,33,481,0,14,14,2,32,0,0,7,0,0.0606,0.9697,0.0,0.0,0.2121,0.0
2026-08-04T00:26:45.887834,180,958.86,13018,54,133,41,0,14,15,2,132,11,2,45,0,0.015,0.9925,0.0827,0.015,0.3383,0.0
2026-08-04T00:26:47.922416,121,700.5,8698,54,102,15,0,12,11,0,102,0,0,41,0,0.0,1.0,0.0,0.0,0.402,0.0
2026-08-04T00:26:49.986230,191,597.48,8745,54,163,24,0,9,9,2,162,0,0,92,0,0.0123,0.9939,0.0,0.0,0.5644,0.0
2026-08-04T00:26:52.209963,718,789.04,16460,54,446,269,0,16,17,4,444,4,0,161,0,0.009,0.9955,0.009,0.0,0.361,0.0
2026-08-04T00:26:54.263541,224,1003.15,16460,54,159,58,0,18,18,0,159,12,0,68,0,0.0,1.0,0.0755,0.0,0.4277,0.0
2026-08-04T00:26:56.452623,383,752.85,2978,54,166,211,0,13,13,0,166,0,0,80,0,0.0,1.0,0.0,0.0,0.4819,0.0
2026-08-04T00:26:58.559711,60,916.97,13211,54,54,0,0,8,9,0,54,2,0,23,0,0.0,1.0,0.037,0.0,0.4259,0.0
2026-08-04T00:27:00.633349,524,980.7,8818,54,441,77,0,13,13,0,441,2,0,236,0,0.0,1.0,0.0045,0.0,0.5351,0.0
2026-08-04T00:27:02.732093,1006,1515.31,40938,54,970,33,0,16,16,2,969,2,0,386,0,0.0021,0.999,0.0021,0.0,0.3979,0.0
2026-08-04T00:27:04.822410,227,1105.19,5898,42,208,3,0,11,11,0,208,0,0,69,0,0.0,1.0,0.0,0.0,0.3317,0.0
2026-08-04T00:27:06.834208,28,95.14,508,54,14,4,0,9,8,0,14,2,0,1,0,0.0,1.0,0.1429,0.0,0.0714,0.0
2026-08-04T00:27:08.870773,168,426.18,3419,54,66,91,0,6,7,0,66,4,1,38,0,0.0,1.0,0.0606,0.0152,0.5758,0.0
2026-08-04T00:27:11.012863,622,944.32,4438,54,618,2,0,8,10,0,618,2,0,98,0,0.0,1.0,0.0032,0.0,0.1586,0.0
2026-08-04T00:27:13.107587,186,753.32,16460,54,142,40,0,13,14,0,142,1,0,59,0,0.0,1.0,0.007,0.0,0.4155,0.0
2026-08-04T00:27:15.197985,614,1496.29,16460,54,609,2,0,3,3,0,609,0,0,109,0,0.0,1.0,0.0,0.0,0.179,0.0
2026-08-04T00:27:17.310250,48,265.42,1424,54,20,21,0,8,7,0,20,5,0,7,0,0.0,1.0,0.25,0.0,0.35,0.0
2026-08-04T00:27:19.344433,21,285.1,1830,54,15,2,0,6,6,0,15,0,0,7,0,0.0,1.0,0.0,0.0,0.4667,0.0
2026-08-04T00:27:21.425508,353,1734.02,42054,54,348,1,0,10,10,2,347,1,0,90,0,0.0057,0.9971,0.0029,0.0,0.2586,0.0
2026-08-04T00:27:23.442182,57,476.35,4294,54,26,28,0,5,5,2,25,0,0,10,0,0.0769,0.9615,0.0,0.0,0.3846,0.0
2026-08-04T00:27:25.469565,76,637.26,11090,54,12,58,0,10,11,0,12,0,0,6,0,0.0,1.0,0.0,0.0,0.5,0.0
2026-08-04T00:27:27.552720,14,60.64,70,55,10,0,0,6,6,0,10,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:27:29.584028,20,67.55,131,54,13,3,0,8,8,0,13,2,0,3,0,0.0,1.0,0.1538,0.0,0.2308,0.0
2026-08-04T00:27:31.613595,19,60.58,93,54,15,0,0,6,7,0,15,3,0,2,0,0.0,1.0,0.2,0.0,0.1333,0.0
2026-08-04T00:27:33.658760,23,60.57,70,54,19,0,0,8,9,0,19,1,0,0,0,0.0,1.0,0.0526,0.0,0.0,0.0
2026-08-04T00:27:35.686277,32,1976.47,21054,55,27,2,0,6,6,0,27,0,0,7,0,0.0,1.0,0.0,0.0,0.2593,0.0
2026-08-04T00:27:37.788058,20,70.15,212,54,12,1,0,7,7,0,12,2,0,1,0,0.0,1.0,0.1667,0.0,0.0833,0.0
2026-08-04T00:27:39.908552,32,74.19,212,55,21,7,0,13,14,0,21,0,0,4,0,0.0,1.0,0.0,0.0,0.1905,0.0
2026-08-04T00:27:41.922170,7,111.71,178,56,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-04T00:27:43.939825,24,134.33,282,55,7,11,0,7,6,0,7,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:27:45.975440,29,145.83,395,55,12,10,0,10,9,0,12,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-04T00:27:48.089911,45,120.0,1285,54,25,15,0,14,13,0,25,2,0,5,0,0.0,1.0,0.08,0.0,0.2,0.0
2026-08-04T00:27:50.138408,48,291.06,4708,54,42,3,0,12,14,0,42,6,1,11,0,0.0,1.0,0.1429,0.0238,0.2619,0.0
